user_id	item_id	rating
16719.0	74.0	3.6
2971.0	99.0	4.3
8812.0	64.0	3.7
13412.0	13.0	1.0
16835.0	6.0	2.6
1613.0	51.0	1.3
11502.0	55.0	2.7
5241.0	65.0	3.1
18827.0	39.0	3.8
9831.0	93.0	2.5
22339.0	1.0	1.0
14407.0	27.0	3.6
11238.0	11.0	4.4
19254.0	77.0	4.6
13039.0	55.0	3.8
894.0	57.0	2.4
20411.0	23.0	3.4
15554.0	45.0	4.8
20645.0	25.0	2.8
4180.0	37.0	1.0
11139.0	57.0	2.5
13738.0	70.0	1.0
4872.0	41.0	1.1
12108.0	60.0	3.1
3116.0	13.0	1.6
14839.0	32.0	4.0
3638.0	62.0	3.5
10770.0	38.0	4.2
9587.0	64.0	1.5
18873.0	63.0	1.4
14010.0	62.0	4.6
16945.0	30.0	2.9
12665.0	4.0	3.8
269.0	51.0	2.9
6456.0	66.0	2.9
827.0	65.0	3.1
7389.0	50.0	3.8
23012.0	60.0	4.1
1951.0	59.0	2.4
11865.0	3.0	1.0
4921.0	40.0	2.3
6910.0	17.0	1.5
19865.0	45.0	1.5
18240.0	93.0	4.5
21303.0	50.0	3.4
23496.0	94.0	3.0
5946.0	25.0	3.5
12988.0	21.0	3.8
15631.0	91.0	3.7
6988.0	31.0	4.3
3920.0	3.0	1.8
7200.0	20.0	3.5
20074.0	94.0	3.3
16506.0	68.0	4.7
8355.0	53.0	2.6
14775.0	5.0	1.0
21769.0	88.0	4.3
23083.0	23.0	2.4
16372.0	88.0	4.0
17557.0	62.0	3.0
10974.0	15.0	1.0
14442.0	40.0	4.1
2665.0	19.0	1.4
12776.0	33.0	1.0
13045.0	8.0	3.2
8086.0	28.0	1.5
778.0	17.0	1.0
14126.0	52.0	1.5
8920.0	64.0	3.2
2193.0	12.0	2.1
21805.0	91.0	1.3
20864.0	4.0	1.8
19364.0	63.0	4.6
12787.0	56.0	2.5
15207.0	64.0	1.5
23194.0	41.0	1.0
10702.0	57.0	2.5
16138.0	65.0	3.7
10400.0	27.0	4.7
17040.0	68.0	2.8
22188.0	17.0	2.4
13691.0	40.0	1.4
18131.0	67.0	2.5
12865.0	33.0	1.0
5126.0	68.0	3.6
6482.0	44.0	2.0
3473.0	3.0	3.5
15809.0	20.0	3.4
6004.0	8.0	4.2
11753.0	54.0	3.7
22464.0	47.0	3.8
8526.0	46.0	3.3
7073.0	35.0	1.0
10329.0	18.0	1.8
11817.0	64.0	2.4
19082.0	54.0	4.2
13547.0	91.0	1.6
6691.0	28.0	3.7
7903.0	22.0	4.0
9199.0	35.0	4.5
14648.0	35.0	2.6
22319.0	14.0	3.0
21860.0	28.0	1.3
7272.0	24.0	1.0
14060.0	36.0	1.6
18168.0	58.0	2.8
14671.0	20.0	3.1
10432.0	30.0	4.0
18311.0	74.0	1.0
6813.0	22.0	3.3
9483.0	3.0	1.9
6105.0	60.0	1.7
2990.0	48.0	3.7
1098.0	19.0	3.1
1308.0	70.0	3.5
16080.0	100.0	4.0
17349.0	25.0	2.0
17565.0	50.0	4.3
3266.0	85.0	2.3
4081.0	65.0	1.0
6353.0	55.0	3.4
23442.0	2.0	3.5
3145.0	68.0	2.9
13924.0	70.0	2.9
15513.0	77.0	2.5
2572.0	6.0	3.6
3741.0	5.0	3.5
15749.0	11.0	2.0
5346.0	94.0	2.9
5325.0	29.0	3.4
2757.0	75.0	1.9
7773.0	20.0	1.1
2855.0	22.0	3.1
2146.0	61.0	1.8
10315.0	33.0	4.3
11157.0	18.0	1.3
12205.0	8.0	2.4
8228.0	81.0	2.3
15286.0	5.0	2.5
6137.0	14.0	4.4
17388.0	68.0	2.6
6911.0	17.0	1.2
5178.0	56.0	2.8
5563.0	21.0	4.5
8561.0	44.0	1.0
20429.0	52.0	3.1
23255.0	93.0	4.6
15736.0	46.0	1.0
14536.0	6.0	3.3
19260.0	44.0	2.3
8813.0	65.0	2.3
11157.0	95.0	3.7
9194.0	39.0	2.5
22287.0	58.0	3.4
6573.0	19.0	3.0
12264.0	50.0	1.1
19367.0	12.0	3.7
9681.0	6.0	4.1
11520.0	92.0	4.2
1908.0	32.0	1.0
3339.0	14.0	4.0
12401.0	26.0	3.3
21742.0	51.0	1.9
21408.0	32.0	2.4
9271.0	1.0	1.0
23355.0	98.0	2.4
13549.0	32.0	3.2
329.0	31.0	3.6
11591.0	6.0	1.6
7773.0	23.0	2.3
17534.0	44.0	1.8
21732.0	25.0	2.6
11653.0	67.0	3.6
22921.0	54.0	3.7
12378.0	43.0	1.4
21003.0	25.0	3.2
17194.0	20.0	3.0
6411.0	61.0	3.4
22312.0	52.0	1.3
12550.0	86.0	4.0
683.0	76.0	2.4
13982.0	25.0	1.0
18477.0	7.0	1.5
13280.0	43.0	3.6
6179.0	77.0	2.2
18608.0	62.0	3.5
5762.0	2.0	4.6
20971.0	28.0	1.0
12666.0	14.0	2.8
3295.0	94.0	4.4
12504.0	96.0	4.6
5493.0	27.0	1.7
19474.0	33.0	2.3
17477.0	8.0	3.1
2939.0	40.0	3.1
7167.0	47.0	2.7
12488.0	52.0	1.0
12467.0	54.0	3.3
14360.0	42.0	4.0
17291.0	52.0	3.8
3469.0	34.0	4.2
17856.0	70.0	3.9
1455.0	84.0	3.2
6044.0	42.0	2.1
16625.0	58.0	1.0
20664.0	28.0	4.4
6663.0	41.0	4.3
13583.0	38.0	4.6
19849.0	42.0	3.7
17545.0	26.0	2.1
21508.0	60.0	2.3
7167.0	8.0	2.8
15691.0	46.0	3.9
8673.0	53.0	3.1
23446.0	36.0	1.0
17189.0	8.0	1.7
10580.0	70.0	2.8
13992.0	53.0	3.5
15994.0	19.0	3.0
11457.0	65.0	3.0
8561.0	36.0	4.0
21754.0	81.0	1.8
2706.0	4.0	2.3
9990.0	80.0	4.5
2943.0	27.0	1.6
1299.0	31.0	4.3
10353.0	68.0	4.2
4069.0	21.0	2.0
6640.0	53.0	3.4
17741.0	91.0	3.3
12899.0	17.0	1.0
9508.0	35.0	1.0
13622.0	35.0	3.0
12898.0	67.0	4.1
13159.0	92.0	1.9
1494.0	11.0	2.6
3994.0	30.0	3.5
21502.0	39.0	1.4
23489.0	32.0	1.4
7688.0	36.0	3.8
10305.0	35.0	4.6
8217.0	51.0	1.8
8932.0	84.0	4.2
9307.0	50.0	4.6
767.0	21.0	2.5
3715.0	67.0	2.6
22999.0	75.0	1.0
20292.0	36.0	3.5
20517.0	45.0	4.5
2537.0	94.0	4.6
10129.0	47.0	3.3
14165.0	8.0	1.0
17324.0	63.0	1.0
23119.0	41.0	4.2
10263.0	50.0	4.2
12443.0	78.0	3.5
21947.0	99.0	2.9
6224.0	17.0	1.0
13396.0	29.0	4.3
1597.0	32.0	1.3
10873.0	46.0	3.4
17981.0	26.0	1.4
19570.0	68.0	3.1
20102.0	4.0	1.0
998.0	62.0	4.4
14495.0	84.0	3.5
18582.0	62.0	4.8
5353.0	4.0	1.4
23061.0	89.0	4.6
22071.0	66.0	4.7
12734.0	99.0	3.9
5539.0	90.0	1.0
3619.0	53.0	3.2
7680.0	63.0	1.0
17404.0	46.0	2.8
6790.0	54.0	4.1
10051.0	100.0	4.7
22280.0	10.0	4.2
3392.0	42.0	2.8
9646.0	54.0	4.5
13192.0	50.0	1.0
7448.0	25.0	1.8
18900.0	19.0	2.0
1843.0	25.0	1.9
9300.0	49.0	2.9
11747.0	69.0	2.7
21188.0	63.0	2.0
3993.0	85.0	4.4
10152.0	15.0	1.4
18574.0	71.0	1.8
17891.0	33.0	2.7
5940.0	55.0	2.2
13633.0	45.0	1.0
23205.0	19.0	3.4
4235.0	89.0	4.2
10129.0	82.0	2.6
1425.0	48.0	3.8
9951.0	11.0	2.2
21428.0	52.0	2.9
15984.0	43.0	1.0
23460.0	5.0	2.0
12778.0	20.0	1.9
9457.0	68.0	4.6
22018.0	50.0	4.7
10910.0	62.0	4.2
11449.0	69.0	4.2
13120.0	13.0	4.2
12037.0	72.0	4.2
23070.0	91.0	4.7
10931.0	96.0	3.5
6201.0	16.0	1.0
22275.0	51.0	1.0
9687.0	70.0	1.0
13976.0	20.0	2.9
6679.0	32.0	4.0
9003.0	84.0	3.7
19582.0	48.0	2.8
14383.0	27.0	1.0
7238.0	34.0	2.7
11046.0	56.0	4.0
7394.0	90.0	3.1
8041.0	66.0	2.2
15300.0	52.0	2.7
13184.0	47.0	1.0
15186.0	76.0	2.6
22309.0	78.0	3.8
14718.0	22.0	3.5
3306.0	30.0	2.0
4927.0	11.0	3.2
19450.0	11.0	2.9
1758.0	67.0	1.4
3178.0	22.0	1.6
20285.0	6.0	3.6
2750.0	49.0	3.2
14208.0	53.0	1.3
4811.0	61.0	2.1
21449.0	40.0	3.7
14895.0	48.0	2.6
11794.0	37.0	1.2
2106.0	1.0	2.1
8479.0	12.0	1.6
11934.0	26.0	2.9
14729.0	34.0	3.0
4939.0	46.0	3.6
16379.0	18.0	1.0
11868.0	48.0	2.9
14319.0	44.0	2.7
14933.0	12.0	2.7
14329.0	62.0	2.8
10024.0	11.0	1.8
18207.0	66.0	1.8
8883.0	31.0	3.8
11099.0	54.0	4.7
581.0	15.0	1.0
19530.0	93.0	3.2
13713.0	95.0	4.0
6256.0	70.0	3.9
4811.0	67.0	2.4
5778.0	22.0	2.4
1878.0	54.0	1.0
3172.0	51.0	3.9
682.0	15.0	1.2
22106.0	97.0	4.6
18229.0	18.0	1.0
20478.0	16.0	2.3
10232.0	19.0	1.9
9165.0	41.0	1.0
5135.0	79.0	4.2
9026.0	26.0	2.2
6209.0	7.0	3.1
18054.0	13.0	1.0
15867.0	66.0	3.8
5825.0	52.0	2.7
10515.0	63.0	2.5
6576.0	54.0	3.8
20225.0	61.0	2.3
18555.0	2.0	1.2
10518.0	53.0	2.5
17305.0	11.0	2.1
4196.0	8.0	4.0
9122.0	5.0	3.7
16018.0	59.0	3.0
16669.0	1.0	4.0
20988.0	67.0	1.4
22091.0	93.0	3.5
14101.0	36.0	2.1
13583.0	62.0	4.8
20899.0	39.0	3.1
14354.0	25.0	3.5
20125.0	68.0	3.8
15945.0	11.0	4.1
4778.0	63.0	2.7
20563.0	27.0	3.1
9289.0	87.0	4.0
2797.0	19.0	2.2
7501.0	67.0	2.6
20886.0	39.0	1.5
23165.0	76.0	2.4
1115.0	81.0	3.0
12599.0	100.0	3.5
12833.0	43.0	2.4
13987.0	91.0	4.4
20349.0	59.0	4.2
5626.0	82.0	1.1
13690.0	72.0	4.7
16939.0	35.0	1.0
13880.0	60.0	3.5
17809.0	28.0	4.5
8715.0	16.0	3.4
11046.0	42.0	4.0
17274.0	29.0	2.2
3076.0	50.0	1.0
19326.0	42.0	1.3
20617.0	53.0	3.3
22374.0	64.0	3.9
12328.0	39.0	1.0
12744.0	27.0	4.0
142.0	96.0	2.8
14110.0	77.0	2.2
2839.0	18.0	4.0
10007.0	49.0	1.3
13781.0	5.0	1.1
11818.0	14.0	2.9
10977.0	47.0	2.5
9030.0	26.0	4.2
17680.0	49.0	2.0
8866.0	52.0	1.3
12637.0	44.0	1.0
12989.0	51.0	1.6
11130.0	20.0	2.7
1862.0	31.0	2.2
17410.0	46.0	3.2
5148.0	67.0	1.5
7070.0	9.0	2.6
21863.0	62.0	1.0
9037.0	82.0	3.0
21089.0	46.0	4.3
1592.0	8.0	1.0
7271.0	33.0	1.3
10268.0	17.0	1.4
11061.0	48.0	1.0
22169.0	8.0	1.0
9143.0	67.0	2.5
21305.0	38.0	2.9
3264.0	18.0	1.8
17012.0	32.0	4.0
2666.0	52.0	2.8
3175.0	53.0	2.8
670.0	37.0	1.0
18208.0	40.0	3.8
7820.0	40.0	1.0
17309.0	54.0	3.2
20294.0	47.0	2.0
3517.0	7.0	1.0
11608.0	21.0	3.0
9067.0	39.0	4.7
6955.0	51.0	3.4
20979.0	58.0	1.0
16463.0	33.0	1.0
16365.0	57.0	1.0
15976.0	75.0	2.6
2995.0	76.0	2.6
9617.0	17.0	1.4
1472.0	13.0	2.3
868.0	20.0	1.0
16404.0	30.0	2.6
5421.0	2.0	2.4
1633.0	5.0	3.1
12644.0	39.0	3.8
9080.0	12.0	2.1
3785.0	36.0	3.7
23380.0	37.0	1.5
22648.0	60.0	1.0
19582.0	94.0	3.1
5829.0	65.0	1.0
1108.0	37.0	1.0
21350.0	94.0	3.0
22753.0	12.0	2.4
13018.0	3.0	2.4
16138.0	78.0	3.7
17120.0	61.0	3.2
5992.0	52.0	2.5
21841.0	82.0	3.6
10228.0	87.0	4.5
1860.0	28.0	4.7
17826.0	40.0	1.1
6976.0	69.0	3.4
4076.0	61.0	4.1
6581.0	55.0	4.6
16670.0	69.0	1.0
19286.0	53.0	4.1
5919.0	34.0	3.9
7961.0	37.0	3.1
22467.0	35.0	2.4
9487.0	96.0	4.8
4661.0	46.0	1.0
22838.0	7.0	4.0
2497.0	43.0	2.5
398.0	98.0	1.7
23105.0	21.0	3.4
10264.0	43.0	4.2
16170.0	70.0	2.3
20292.0	95.0	3.5
5881.0	34.0	1.4
7572.0	1.0	1.0
15512.0	60.0	4.5
2485.0	4.0	3.6
8461.0	67.0	4.3
23202.0	69.0	4.7
18578.0	8.0	1.0
11245.0	21.0	1.0
22319.0	46.0	2.1
14941.0	45.0	2.4
1451.0	44.0	1.0
6393.0	47.0	3.8
5078.0	70.0	3.7
22223.0	1.0	3.8
1504.0	69.0	4.1
10018.0	66.0	1.0
12953.0	85.0	2.9
2801.0	51.0	2.1
16715.0	66.0	4.3
3075.0	46.0	1.0
4421.0	19.0	2.4
12177.0	5.0	1.5
2215.0	24.0	1.0
20577.0	68.0	2.9
4943.0	50.0	3.2
18112.0	26.0	4.6
17583.0	84.0	4.0
20559.0	7.0	1.0
17705.0	12.0	3.9
4209.0	22.0	3.5
15440.0	2.0	3.2
15068.0	33.0	3.0
22493.0	46.0	3.6
6396.0	51.0	1.0
23232.0	44.0	1.6
15232.0	2.0	1.0
12617.0	100.0	2.5
20255.0	44.0	1.0
11588.0	38.0	3.5
3158.0	27.0	3.3
16133.0	76.0	1.0
14676.0	12.0	3.9
16914.0	44.0	3.6
22310.0	26.0	3.7
15147.0	39.0	1.0
7658.0	17.0	2.7
22445.0	32.0	1.0
1948.0	31.0	3.3
13120.0	37.0	4.7
13079.0	11.0	4.5
18101.0	20.0	2.3
1722.0	3.0	2.5
20573.0	92.0	1.0
22413.0	27.0	2.5
3762.0	46.0	2.7
20922.0	34.0	2.5
19879.0	17.0	2.5
5763.0	43.0	3.3
18764.0	99.0	2.4
10966.0	56.0	3.3
14988.0	31.0	3.1
10415.0	49.0	4.5
4329.0	80.0	4.8
474.0	22.0	2.7
2038.0	15.0	2.8
16141.0	32.0	2.4
10067.0	58.0	1.0
10195.0	33.0	1.0
9110.0	69.0	4.6
16632.0	37.0	1.0
16940.0	36.0	2.6
20900.0	54.0	4.7
7539.0	28.0	1.9
17990.0	92.0	3.1
995.0	12.0	4.3
20838.0	83.0	3.7
12982.0	85.0	2.7
408.0	28.0	3.7
13272.0	42.0	3.2
19883.0	31.0	2.7
5884.0	54.0	1.0
3066.0	68.0	2.9
4528.0	8.0	4.0
22176.0	32.0	4.2
13159.0	27.0	3.5
20051.0	27.0	4.6
15602.0	52.0	1.5
17231.0	61.0	2.9
22468.0	9.0	1.0
19703.0	20.0	2.1
10058.0	50.0	4.2
19859.0	30.0	4.5
125.0	4.0	3.0
3118.0	17.0	1.5
19867.0	30.0	3.4
6935.0	92.0	3.0
6377.0	98.0	3.3
12706.0	60.0	4.6
2867.0	18.0	3.1
2724.0	9.0	3.5
7842.0	37.0	3.4
21637.0	2.0	2.4
12676.0	96.0	2.1
13868.0	17.0	1.5
20273.0	62.0	1.1
9585.0	72.0	4.7
3779.0	73.0	1.9
16470.0	24.0	2.9
5459.0	28.0	2.3
4736.0	33.0	3.4
15210.0	40.0	4.0
3061.0	65.0	4.6
12028.0	34.0	3.2
4194.0	33.0	2.9
890.0	41.0	1.0
9569.0	31.0	3.4
6838.0	28.0	3.4
23403.0	29.0	3.0
16463.0	60.0	2.9
12928.0	28.0	2.2
9744.0	7.0	2.9
265.0	92.0	4.1
18757.0	94.0	4.3
21695.0	62.0	3.2
16630.0	45.0	4.2
8106.0	19.0	2.9
4483.0	91.0	3.8
19690.0	38.0	2.4
13013.0	67.0	1.7
22582.0	18.0	1.1
13527.0	87.0	3.8
18415.0	34.0	3.5
5039.0	28.0	3.4
15908.0	9.0	3.2
7230.0	98.0	2.6
7159.0	34.0	1.6
2651.0	52.0	4.5
18347.0	32.0	1.0
4906.0	21.0	2.8
23114.0	46.0	2.9
21644.0	53.0	2.8
20337.0	63.0	1.0
8649.0	1.0	3.1
2420.0	35.0	1.3
3374.0	46.0	2.5
22482.0	83.0	4.8
10993.0	1.0	1.3
16703.0	44.0	1.0
22138.0	99.0	2.8
5604.0	63.0	1.0
5039.0	10.0	3.8
9773.0	68.0	4.7
17615.0	8.0	2.5
13204.0	32.0	4.1
13221.0	64.0	2.5
16538.0	57.0	2.6
19875.0	69.0	3.8
12239.0	50.0	3.6
21111.0	45.0	3.1
852.0	26.0	2.9
15224.0	8.0	3.6
14239.0	43.0	4.6
11538.0	23.0	2.8
5380.0	33.0	1.0
21705.0	65.0	2.7
4093.0	56.0	3.4
18501.0	69.0	3.9
17378.0	53.0	3.7
17366.0	51.0	1.0
19261.0	62.0	2.0
22257.0	42.0	3.5
8950.0	39.0	4.1
7019.0	18.0	1.5
14968.0	53.0	2.6
17923.0	59.0	3.9
2845.0	31.0	2.5
10420.0	36.0	2.8
8266.0	12.0	3.6
9801.0	66.0	4.2
6246.0	66.0	1.0
11747.0	52.0	2.6
329.0	59.0	1.9
16210.0	13.0	3.1
640.0	48.0	4.1
2072.0	2.0	2.4
18609.0	17.0	2.6
4938.0	35.0	3.8
4888.0	81.0	2.3
4835.0	40.0	2.9
22225.0	65.0	2.8
16643.0	70.0	2.2
8446.0	4.0	3.4
9732.0	78.0	3.4
947.0	28.0	1.0
13689.0	91.0	1.0
10300.0	8.0	2.4
12782.0	2.0	1.0
2962.0	41.0	3.9
8849.0	12.0	2.1
15416.0	23.0	2.8
14240.0	48.0	1.3
7754.0	5.0	4.6
10847.0	4.0	1.0
5319.0	65.0	2.9
7348.0	1.0	1.4
855.0	31.0	4.1
22548.0	19.0	4.3
5381.0	20.0	2.4
11748.0	22.0	2.8
3642.0	11.0	2.6
9461.0	27.0	1.0
18533.0	3.0	1.2
4352.0	21.0	4.7
14646.0	11.0	1.8
3813.0	62.0	2.9
3453.0	25.0	2.3
6385.0	12.0	4.3
9904.0	67.0	3.4
14088.0	46.0	3.9
2201.0	21.0	2.7
7667.0	23.0	2.8
22130.0	64.0	1.4
13422.0	56.0	2.8
3586.0	27.0	4.6
22208.0	12.0	1.5
6226.0	29.0	4.0
20378.0	80.0	1.0
4268.0	50.0	2.8
8464.0	87.0	1.4
19745.0	94.0	1.0
2852.0	66.0	2.4
14394.0	17.0	2.4
19976.0	34.0	4.2
11109.0	88.0	3.5
12722.0	95.0	2.3
7794.0	49.0	1.2
15538.0	86.0	3.4
21484.0	9.0	4.7
17437.0	63.0	2.7
10342.0	46.0	1.0
5802.0	67.0	3.5
2129.0	10.0	1.0
9146.0	38.0	1.0
13902.0	69.0	2.3
15737.0	66.0	2.5
5678.0	48.0	2.8
9138.0	100.0	3.0
15411.0	2.0	3.6
18887.0	69.0	2.6
7804.0	73.0	4.7
11016.0	29.0	4.2
9808.0	27.0	4.6
11954.0	37.0	3.4
19771.0	93.0	3.1
19255.0	40.0	1.4
10280.0	21.0	1.8
5750.0	51.0	3.6
20483.0	37.0	4.4
3480.0	13.0	1.0
15812.0	25.0	4.0
18218.0	66.0	4.2
7011.0	33.0	1.7
6338.0	97.0	4.0
9648.0	71.0	3.0
14437.0	41.0	2.1
13204.0	81.0	4.1
21604.0	54.0	2.4
7209.0	98.0	1.0
2482.0	45.0	3.0
1478.0	40.0	3.1
18212.0	98.0	4.7
4625.0	52.0	2.7
14680.0	46.0	1.9
3200.0	20.0	2.0
13400.0	14.0	3.6
16801.0	18.0	4.1
1171.0	81.0	2.2
20226.0	49.0	2.6
13213.0	42.0	3.9
3004.0	17.0	2.7
12782.0	74.0	1.2
1396.0	51.0	2.5
1626.0	13.0	1.6
20672.0	32.0	4.2
23069.0	13.0	3.9
2727.0	50.0	3.9
21627.0	59.0	3.1
8227.0	17.0	2.0
19187.0	50.0	2.9
11430.0	62.0	4.5
16222.0	64.0	1.4
5814.0	65.0	3.1
4518.0	34.0	1.3
19376.0	5.0	3.0
18739.0	97.0	3.3
4154.0	28.0	2.3
16188.0	69.0	3.1
22404.0	21.0	1.9
4020.0	49.0	4.5
9386.0	47.0	4.1
12801.0	20.0	1.0
7918.0	35.0	3.0
6194.0	29.0	2.9
19387.0	55.0	1.0
8256.0	45.0	3.0
14465.0	13.0	2.5
15569.0	4.0	4.1
20997.0	75.0	2.6
5926.0	63.0	1.2
6147.0	3.0	2.7
22010.0	41.0	1.0
17087.0	24.0	1.0
9873.0	29.0	3.1
20587.0	46.0	2.5
220.0	55.0	2.6
20814.0	85.0	3.9
10089.0	13.0	4.0
10715.0	4.0	2.2
21792.0	48.0	2.4
2970.0	46.0	4.3
10584.0	66.0	1.0
4623.0	39.0	1.7
13324.0	7.0	1.0
23473.0	57.0	2.5
8599.0	42.0	1.8
13634.0	68.0	3.4
3108.0	28.0	3.1
14308.0	40.0	3.7
14108.0	23.0	4.0
19753.0	52.0	1.0
16739.0	68.0	2.6
11192.0	14.0	2.1
3332.0	91.0	3.9
6674.0	91.0	2.8
10029.0	46.0	2.3
11522.0	81.0	4.6
8218.0	31.0	1.8
17292.0	62.0	1.0
11303.0	19.0	2.7
8747.0	30.0	3.1
20645.0	53.0	2.8
14289.0	32.0	3.1
15021.0	79.0	1.9
19929.0	34.0	1.2
10917.0	65.0	3.6
60.0	35.0	2.5
1816.0	63.0	1.0
23249.0	68.0	3.0
22860.0	49.0	4.8
7760.0	85.0	3.3
2896.0	18.0	1.0
13237.0	74.0	2.4
22838.0	55.0	2.8
18000.0	24.0	4.7
3280.0	7.0	1.9
21393.0	6.0	2.6
8135.0	15.0	2.2
19765.0	58.0	1.0
6354.0	20.0	4.7
2696.0	26.0	2.3
7085.0	43.0	1.0
17214.0	22.0	2.5
9294.0	38.0	2.8
13422.0	38.0	2.7
1317.0	22.0	2.5
5942.0	99.0	2.6
18038.0	17.0	2.1
18677.0	55.0	2.6
12676.0	38.0	1.0
2891.0	19.0	3.8
3658.0	60.0	2.5
22027.0	53.0	3.6
991.0	39.0	1.0
16398.0	26.0	3.3
200.0	18.0	1.3
5241.0	7.0	1.0
8581.0	42.0	3.2
560.0	49.0	4.7
21341.0	62.0	1.4
16430.0	5.0	1.2
4918.0	85.0	1.8
9855.0	27.0	4.0
14868.0	13.0	2.4
2633.0	13.0	2.4
20022.0	55.0	1.0
9686.0	48.0	3.0
2442.0	31.0	3.6
4183.0	68.0	3.0
16254.0	80.0	3.6
13918.0	70.0	2.0
10069.0	41.0	2.3
8466.0	70.0	2.4
20003.0	54.0	2.2
9759.0	85.0	1.5
15621.0	47.0	1.0
16218.0	18.0	1.5
159.0	34.0	1.0
20450.0	38.0	2.7
16507.0	94.0	1.0
5472.0	64.0	3.1
12560.0	53.0	3.7
14680.0	27.0	4.0
6951.0	65.0	2.9
8347.0	74.0	1.7
186.0	65.0	1.0
12644.0	46.0	1.0
1301.0	37.0	1.0
16145.0	6.0	3.7
12942.0	29.0	2.7
8718.0	96.0	2.3
8801.0	34.0	4.2
3081.0	11.0	2.5
9917.0	16.0	1.9
9009.0	14.0	3.9
9664.0	91.0	1.7
4908.0	11.0	2.1
15612.0	43.0	2.3
17039.0	20.0	4.0
20878.0	36.0	1.5
8532.0	49.0	3.9
10610.0	86.0	3.2
12500.0	61.0	2.7
5387.0	59.0	1.7
8545.0	29.0	4.4
21117.0	47.0	2.4
14568.0	4.0	3.5
7105.0	41.0	2.7
5700.0	63.0	2.8
21503.0	52.0	2.6
22262.0	60.0	4.3
1573.0	59.0	2.2
1516.0	28.0	1.0
14773.0	2.0	1.8
22974.0	11.0	3.8
22507.0	63.0	1.0
2623.0	52.0	2.6
5302.0	35.0	1.0
21847.0	7.0	1.0
8960.0	83.0	1.0
21320.0	95.0	4.7
19534.0	3.0	1.5
3700.0	32.0	4.8
7192.0	55.0	1.0
21262.0	47.0	3.5
852.0	99.0	4.2
14513.0	4.0	1.4
16449.0	36.0	4.4
7125.0	48.0	2.4
15735.0	48.0	3.2
17071.0	38.0	1.0
22786.0	67.0	2.6
10086.0	69.0	4.3
18483.0	37.0	1.0
8393.0	35.0	3.0
16900.0	85.0	1.0
3305.0	93.0	2.7
12322.0	15.0	2.2
3223.0	9.0	3.2
19002.0	61.0	4.0
21101.0	12.0	1.4
3095.0	61.0	3.8
8065.0	56.0	3.7
22382.0	16.0	3.0
1207.0	91.0	3.4
11635.0	29.0	3.6
21341.0	77.0	3.3
1394.0	38.0	1.0
4041.0	9.0	1.0
13932.0	28.0	1.8
19077.0	48.0	3.7
1527.0	23.0	2.9
22768.0	47.0	3.4
12102.0	59.0	4.4
5521.0	38.0	1.0
21322.0	16.0	1.0
10963.0	14.0	1.0
2597.0	19.0	1.4
4726.0	32.0	4.4
4588.0	22.0	3.2
11634.0	55.0	3.2
