,user_id,item_id,rating
176,452,164,4.0
177,829,275,4.0
178,291,232,4.0
179,339,655,4.0
180,588,810,4.0
181,472,473,4.0
182,152,775,4.0
183,476,435,3.0
184,286,167,5.0
185,156,9,4.0
186,472,603,5.0
187,535,300,3.0
188,621,96,5.0
189,524,527,5.0
190,932,745,5.0
191,334,289,3.0
192,106,647,3.0
193,559,661,3.0
194,451,286,1.0
195,200,495,3.0
196,846,561,3.0
197,379,265,4.0
198,82,99,4.0
199,170,294,3.0
200,94,1074,2.0
201,839,50,5.0
202,806,70,2.0
203,506,770,3.0
204,234,1397,4.0
205,682,834,3.0
206,934,2,4.0
207,209,249,2.0
208,178,73,5.0
209,588,370,5.0
210,774,428,1.0
211,532,746,5.0
212,932,196,4.0
213,730,328,2.0
214,298,153,3.0
215,416,127,5.0
216,6,481,5.0
217,916,387,4.0
218,198,193,4.0
219,699,991,3.0
220,645,482,4.0
221,642,416,5.0
222,197,344,4.0
223,518,763,1.0
224,745,483,1.0
225,18,111,3.0
226,919,23,3.0
227,447,69,4.0
228,263,484,4.0
229,498,517,4.0
230,749,181,5.0
231,190,340,1.0
232,916,425,5.0
233,361,170,5.0
234,332,77,4.0
235,927,41,4.0
236,110,338,1.0
237,345,476,3.0
238,194,1045,2.0
239,286,183,4.0
240,869,275,4.0
241,193,362,3.0
242,99,100,5.0
243,788,79,4.0
244,747,14,3.0
245,244,762,3.0
246,659,1138,4.0
247,15,405,2.0
248,906,273,4.0
249,393,685,3.0
250,609,15,5.0
251,230,526,3.0
252,736,533,3.0
253,201,468,4.0
254,815,496,5.0
255,846,640,1.0
256,763,1,4.0
257,326,234,3.0
258,432,298,3.0
259,57,240,2.0
260,456,452,2.0
261,345,50,5.0
262,151,15,4.0
263,823,215,4.0
264,929,429,4.0
265,85,203,5.0
266,690,233,3.0
267,716,134,5.0
268,120,508,2.0
269,198,923,3.0
270,645,134,5.0
271,601,176,2.0
272,54,288,4.0
273,269,614,3.0
274,28,672,3.0
275,407,433,4.0
276,450,254,3.0
277,914,775,3.0
278,551,217,1.0
279,883,1121,3.0
280,823,428,5.0
281,253,22,5.0
282,923,405,4.0
283,666,381,3.0
284,567,152,4.0
285,770,333,5.0
286,563,255,5.0
287,393,228,3.0
288,897,265,3.0
289,186,250,1.0
290,883,707,3.0
291,694,133,5.0
292,500,211,3.0
293,850,181,5.0
294,271,148,3.0
295,867,98,5.0
296,174,843,2.0
297,253,482,5.0
298,194,576,2.0
299,56,769,4.0
300,835,287,4.0
301,323,619,3.0
302,201,62,1.0
303,787,302,3.0
304,405,684,3.0
305,88,313,3.0
306,21,595,3.0
307,292,748,3.0
308,334,305,2.0
309,747,481,5.0
310,73,748,2.0
311,130,772,4.0
312,234,503,2.0
313,724,308,1.0
314,232,246,4.0
315,746,233,4.0
316,116,1258,2.0
317,565,381,2.0
318,862,432,5.0
319,22,435,5.0
320,789,1012,4.0
321,129,323,1.0
322,653,395,1.0
323,260,307,3.0
324,910,222,4.0
325,640,91,4.0
326,605,223,5.0
327,453,412,2.0
328,897,79,5.0
329,865,845,1.0
330,537,609,3.0
331,857,116,5.0
332,654,568,4.0
333,840,435,4.0
334,18,194,3.0
335,754,819,3.0
336,43,382,5.0
337,514,243,2.0
338,331,1101,4.0
339,280,723,5.0
340,532,419,5.0
341,648,1033,2.0
342,328,117,4.0
343,110,1182,2.0
344,92,931,1.0
345,749,1188,3.0
346,321,286,4.0
347,854,508,4.0
348,274,1060,4.0
349,458,1070,4.0
350,606,585,4.0
351,389,926,3.0
352,328,903,3.0
353,250,129,4.0
354,82,1164,2.0
355,524,89,5.0
356,608,262,3.0
357,250,223,4.0
358,145,1210,1.0
359,616,260,3.0
360,204,336,1.0
361,463,224,3.0
362,601,763,5.0
363,194,152,3.0
364,778,780,3.0
365,669,196,3.0
366,802,184,4.0
367,560,508,3.0
368,731,1269,3.0
369,457,679,4.0
370,718,742,5.0
371,798,472,3.0
372,469,513,5.0
373,95,523,4.0
374,399,541,3.0
375,246,941,1.0
376,239,171,5.0
377,896,578,2.0
378,298,845,3.0
379,447,367,3.0
380,5,410,1.0
381,59,71,3.0
382,22,167,3.0
383,262,417,2.0
384,833,649,3.0
385,768,222,4.0
386,851,121,4.0
387,653,1135,2.0
388,379,56,5.0
389,328,569,4.0
390,429,1017,3.0
391,126,751,4.0
392,399,12,3.0
393,590,1014,3.0
394,64,778,5.0
395,95,1222,2.0
396,152,393,5.0
397,346,1025,3.0
398,868,161,2.0
399,397,12,4.0
400,681,310,3.0
401,537,521,2.0
402,907,1057,3.0
403,330,148,4.0
404,7,436,5.0
405,468,195,5.0
406,24,655,5.0
407,861,547,4.0
408,503,558,5.0
409,224,1119,3.0
410,222,972,2.0
411,618,955,2.0
412,698,507,4.0
413,669,527,3.0
414,326,94,4.0
415,683,683,3.0
416,41,430,5.0
417,393,470,4.0
418,503,275,5.0
419,141,15,5.0
420,663,1048,4.0
421,245,258,4.0
422,683,62,4.0
423,347,1011,3.0
424,616,748,3.0
425,234,87,3.0
426,85,657,4.0
427,586,82,2.0
428,450,145,3.0
429,645,182,5.0
430,942,117,4.0
431,429,177,4.0
432,50,253,5.0
433,243,275,3.0
434,16,96,5.0
435,590,237,3.0
436,919,11,4.0
437,627,162,3.0
438,378,226,3.0
439,644,597,4.0
440,178,510,4.0
441,109,173,5.0
442,234,161,3.0
443,537,181,2.0
444,291,1217,3.0
445,682,948,2.0
446,397,358,2.0
447,882,380,5.0
448,894,922,4.0
449,343,1107,3.0
450,341,895,4.0
451,727,1188,2.0
452,885,1221,3.0
453,472,231,5.0
454,763,464,3.0
455,868,150,5.0
456,932,1411,4.0
457,813,890,4.0
458,280,977,3.0
459,756,63,3.0
460,378,575,3.0
461,649,121,2.0
462,11,517,2.0
463,387,135,5.0
464,854,147,3.0
465,346,365,1.0
466,303,118,2.0
467,378,468,5.0
468,5,389,1.0
469,60,496,4.0
470,308,89,5.0
471,930,240,1.0
472,293,215,4.0
473,907,271,5.0
474,90,148,2.0
475,606,619,4.0
476,201,693,4.0
477,301,1074,2.0
478,132,285,4.0
479,610,607,5.0
480,307,655,4.0
481,67,240,5.0
482,405,414,1.0
483,294,299,3.0
484,601,204,2.0
485,119,879,5.0
486,682,578,3.0
487,294,127,5.0
488,344,463,4.0
489,749,202,5.0
490,487,790,3.0
491,842,324,4.0
492,194,165,4.0
493,578,751,3.0
494,271,277,4.0
495,334,1108,4.0
496,90,651,5.0
497,117,895,2.0
498,430,9,3.0
499,151,836,4.0
500,334,736,3.0
501,456,523,4.0
502,297,588,4.0
503,538,712,3.0
504,314,783,3.0
505,502,323,4.0
506,303,748,2.0
507,591,451,3.0
508,670,96,5.0
509,62,463,4.0
510,201,1103,3.0
511,941,919,5.0
512,942,197,5.0
513,23,516,4.0
514,620,418,3.0
515,907,107,5.0
516,391,288,3.0
517,176,303,3.0
518,217,779,1.0
519,796,988,3.0
520,234,199,5.0
521,474,92,4.0
522,7,273,3.0
523,617,429,3.0
524,715,231,3.0
525,343,168,4.0
526,851,23,4.0
527,890,151,5.0
528,57,866,3.0
529,54,333,5.0
530,751,436,4.0
531,92,295,2.0
532,157,1302,5.0
533,234,506,4.0
534,374,977,1.0
535,851,302,5.0
536,312,136,5.0
537,83,640,2.0
538,324,471,5.0
539,245,1047,3.0
540,659,419,5.0
541,70,109,3.0
542,383,237,4.0
543,911,638,4.0
544,94,736,5.0
545,592,754,3.0
546,655,1018,3.0
547,388,237,5.0
548,642,951,3.0
549,472,67,4.0
550,72,792,3.0
551,64,38,3.0
552,312,1203,5.0
553,276,473,4.0
554,374,872,5.0
555,151,277,4.0
556,92,64,4.0
557,659,469,4.0
558,445,93,1.0
559,639,280,3.0
560,280,22,5.0
561,606,293,5.0
562,561,526,3.0
563,201,379,3.0
564,798,191,4.0
565,839,7,2.0
566,653,223,3.0
567,447,546,2.0
568,911,496,3.0
569,910,1025,2.0
570,716,836,4.0
571,933,127,5.0
572,336,1074,5.0
573,456,979,3.0
574,212,427,4.0
575,496,660,3.0
576,761,1012,1.0
577,834,100,4.0
578,267,226,3.0
579,310,845,5.0
580,635,323,3.0
581,184,89,4.0
582,326,427,4.0
583,602,457,3.0
584,940,70,3.0
585,385,128,5.0
586,482,295,3.0
587,276,546,3.0
588,612,322,3.0
589,60,403,3.0
590,269,254,1.0
591,862,193,4.0
592,393,812,3.0
593,103,252,2.0
594,883,226,3.0
595,430,123,2.0
596,405,63,3.0
597,360,10,5.0
598,234,418,3.0
599,110,272,4.0
600,453,248,4.0
601,336,824,3.0
602,200,622,3.0
603,430,528,4.0
604,201,1010,3.0
605,279,469,4.0
606,551,64,5.0
607,13,353,4.0
608,453,85,3.0
609,643,99,4.0
610,7,213,3.0
611,221,789,4.0
612,234,1451,3.0
613,836,663,5.0
614,43,1057,2.0
615,618,190,4.0
616,347,472,5.0
617,60,613,4.0
618,201,471,2.0
619,860,344,3.0
620,790,431,3.0
621,825,831,3.0
622,100,270,3.0
623,193,25,4.0
624,570,268,3.0
625,826,183,5.0
626,543,568,3.0
627,378,729,4.0
628,528,657,5.0
629,859,249,5.0
630,698,190,5.0
631,207,65,3.0
632,507,343,5.0
633,804,405,4.0
634,592,326,4.0
635,552,13,3.0
636,276,1090,1.0
637,128,423,4.0
638,92,597,2.0
639,727,250,5.0
640,234,192,3.0
641,85,157,3.0
642,221,227,3.0
643,598,243,2.0
644,343,286,4.0
645,265,298,5.0
646,295,229,4.0
647,632,432,3.0
648,566,82,4.0
649,806,29,4.0
650,833,13,2.0
651,6,500,4.0
652,303,762,4.0
653,833,434,3.0
654,476,648,4.0
655,388,1,5.0
656,417,357,5.0
657,896,273,5.0
658,704,382,4.0
659,151,505,5.0
660,189,121,2.0
661,456,79,3.0
662,653,779,1.0
663,160,463,4.0
664,899,237,4.0
665,778,94,2.0
666,108,124,4.0
667,429,1139,2.0
668,882,815,2.0
669,399,56,3.0
670,916,236,4.0
671,296,242,4.0
672,533,1016,3.0
673,269,120,1.0
674,447,222,3.0
675,629,475,4.0
676,621,748,4.0
677,545,384,3.0
678,379,284,4.0
679,49,231,3.0
680,183,54,2.0
681,486,299,1.0
682,460,321,3.0
683,345,98,5.0
684,327,631,3.0
685,648,173,5.0
686,843,650,3.0
687,637,149,2.0
688,650,188,3.0
689,291,17,4.0
690,334,328,3.0
691,880,746,4.0
692,391,435,5.0
693,214,346,3.0
694,42,1042,3.0
695,601,431,4.0
696,456,202,3.0
697,214,652,4.0
698,826,82,3.0
699,615,191,5.0
700,844,174,4.0
701,393,686,4.0
702,155,988,2.0
703,159,333,5.0
704,318,659,4.0
705,85,1173,4.0
706,57,125,3.0
707,82,671,1.0
708,656,316,3.0
709,367,452,4.0
710,416,238,4.0
711,327,132,5.0
712,616,289,4.0
713,404,286,1.0
714,687,313,5.0
715,608,58,2.0
716,754,744,3.0
717,189,483,5.0
718,387,580,5.0
719,81,410,4.0
720,593,143,4.0
721,684,118,4.0
722,506,177,5.0
723,472,1079,4.0
724,214,134,4.0
725,398,514,4.0
726,347,820,2.0
727,307,257,5.0
728,466,327,3.0
729,58,144,4.0
730,23,145,3.0
731,194,744,3.0
732,189,132,5.0
733,75,472,4.0
734,7,629,3.0
735,846,480,5.0
736,299,286,4.0
737,706,294,4.0
738,474,47,4.0
739,161,1117,3.0
740,611,302,5.0
741,508,121,2.0
742,568,286,3.0
743,774,215,3.0
744,13,152,5.0
745,58,121,2.0
746,311,655,4.0
747,18,403,3.0
748,548,250,5.0
749,280,125,2.0
750,135,943,3.0
751,59,274,1.0
752,139,740,2.0
753,932,197,5.0
754,883,693,4.0
755,347,12,3.0
756,342,1016,1.0
757,457,742,4.0
758,378,1147,4.0
759,870,651,3.0
760,276,1016,3.0
761,461,682,1.0
762,787,351,3.0
763,174,1254,1.0
764,17,100,4.0
765,291,933,4.0
766,727,53,1.0
767,102,930,2.0
768,490,100,3.0
769,659,43,4.0
770,797,50,5.0
771,110,366,3.0
772,354,657,4.0
773,878,165,4.0
774,892,192,5.0
775,650,559,3.0
776,916,244,4.0
777,938,823,4.0
778,245,756,3.0
779,776,670,3.0
780,214,121,4.0
781,622,474,3.0
782,619,302,4.0
783,711,120,2.0
784,281,258,2.0
785,497,395,4.0
786,104,847,2.0
787,719,655,4.0
788,532,227,4.0
789,83,28,4.0
790,62,673,2.0
791,773,182,4.0
792,486,887,5.0
793,733,546,1.0
794,290,31,4.0
795,336,26,5.0
796,13,143,1.0
797,724,346,1.0
798,894,713,4.0
799,463,284,3.0
800,529,264,2.0
801,924,605,3.0
802,128,684,4.0
803,344,487,5.0
804,643,325,2.0
805,316,588,1.0
806,934,403,4.0
807,201,370,1.0
808,711,180,4.0
809,618,781,3.0
810,71,14,5.0
811,843,465,2.0
812,880,864,3.0
813,373,843,3.0
814,417,420,4.0
815,442,294,2.0
816,864,511,4.0
817,293,1046,1.0
818,487,921,5.0
819,128,202,2.0
820,291,143,3.0
821,389,503,3.0
822,347,410,5.0
823,270,574,3.0
824,7,44,5.0
825,507,1237,5.0
826,311,56,5.0
827,308,1065,5.0
828,393,27,4.0
829,832,681,2.0
830,693,180,3.0
831,533,10,2.0
832,90,269,5.0
833,200,717,4.0
834,70,450,1.0
835,154,302,4.0
836,22,871,3.0
837,790,216,5.0
838,807,969,4.0
839,450,168,5.0
840,1,179,3.0
841,555,258,3.0
842,480,183,4.0
843,903,192,5.0
844,145,12,5.0
845,322,521,5.0
846,634,977,3.0
847,314,288,5.0
848,479,252,2.0
849,526,123,3.0
850,64,160,4.0
851,606,202,4.0
852,735,1012,2.0
853,406,610,1.0
854,205,258,3.0
855,880,375,1.0
856,24,699,3.0
857,136,14,5.0
858,26,240,3.0
859,698,258,3.0
860,449,337,4.0
861,776,135,4.0
862,612,878,2.0
863,843,177,3.0
864,295,629,5.0
865,867,1159,5.0
866,416,403,5.0
867,545,385,3.0
868,657,1,3.0
869,298,127,5.0
870,347,421,2.0
871,318,121,1.0
872,323,1050,5.0
873,804,135,3.0
874,155,872,3.0
875,128,50,4.0
876,406,125,3.0
877,608,421,5.0
878,291,1244,4.0
879,158,4,4.0
880,441,288,2.0
881,504,372,4.0
882,429,658,3.0
883,480,8,5.0
884,267,622,3.0
885,276,104,1.0
886,7,8,5.0
887,158,53,1.0
888,796,191,4.0
889,457,282,4.0
890,748,647,3.0
891,267,210,4.0
892,145,738,3.0
893,746,157,4.0
894,823,135,4.0
895,715,53,1.0
896,738,755,3.0
897,454,210,4.0
898,195,779,2.0
899,294,1134,3.0
900,96,200,5.0
901,615,192,5.0
902,503,633,5.0
903,564,121,4.0
904,660,184,3.0
905,391,508,2.0
906,590,15,3.0
907,532,926,3.0
908,277,302,4.0
909,70,449,2.0
910,537,53,2.0
911,479,209,4.0
912,442,988,1.0
913,453,384,2.0
914,443,358,1.0
915,279,226,4.0
916,447,174,5.0
917,897,185,5.0
918,122,378,4.0
919,738,28,4.0
920,715,425,4.0
921,406,655,3.0
922,879,300,3.0
923,239,64,1.0
924,934,605,4.0
925,556,187,5.0
926,21,445,3.0
927,716,651,5.0
928,921,526,4.0
929,85,340,3.0
930,627,196,5.0
931,244,324,4.0
932,216,763,4.0
933,253,87,5.0
934,175,186,4.0
935,682,47,1.0
936,315,523,4.0
937,271,199,4.0
938,5,183,4.0
939,389,1036,2.0
940,483,12,2.0
941,746,183,4.0
942,429,747,3.0
943,447,31,4.0
944,896,80,2.0
945,402,235,3.0
946,796,283,3.0
947,880,1197,3.0
948,731,520,4.0
949,292,1014,3.0
950,488,746,4.0
951,213,156,5.0
952,690,642,3.0
953,224,778,1.0
954,291,1471,3.0
955,144,213,4.0
956,896,887,2.0
957,452,603,4.0
958,883,856,5.0
959,437,1007,5.0
960,64,197,3.0
961,303,1286,4.0
962,109,588,4.0
963,514,510,3.0
964,592,224,5.0
965,208,381,3.0
966,822,410,1.0
967,846,73,4.0
968,497,943,4.0
969,327,197,4.0
970,679,588,3.0
971,559,435,2.0
972,389,135,2.0
973,264,192,4.0
974,58,558,5.0
975,666,176,4.0
976,263,250,2.0
977,627,690,5.0
978,163,98,4.0
979,543,29,2.0
980,454,685,3.0
981,6,459,2.0
982,796,821,4.0
983,875,514,5.0
984,913,742,3.0
985,326,367,3.0
986,870,481,4.0
987,881,763,3.0
988,643,385,3.0
989,755,327,2.0
990,690,53,2.0
991,233,375,4.0
992,896,493,5.0
993,417,614,3.0
994,151,463,5.0
995,145,685,4.0
996,545,218,4.0
997,320,257,4.0
998,862,496,5.0
999,249,408,5.0
1000,508,144,3.0
1001,815,79,4.0
1002,592,47,5.0
1003,509,603,4.0
1004,10,706,4.0
1005,780,662,5.0
1006,357,405,5.0
1007,7,602,3.0
1008,498,53,4.0
1009,42,97,3.0
1010,892,174,5.0
1011,783,286,3.0
1012,705,95,4.0
1013,459,1051,3.0
1014,350,654,5.0
1015,363,575,1.0
1016,293,455,2.0
1017,62,33,1.0
1018,279,1030,4.0
1019,445,87,3.0
1020,166,294,3.0
1021,807,420,3.0
1022,904,724,4.0
1023,184,1010,4.0
1024,798,394,4.0
1025,90,177,5.0
1026,320,760,3.0
1027,871,82,3.0
1028,671,255,5.0
1029,442,218,3.0
1030,12,215,4.0
1031,846,942,4.0
1032,669,50,5.0
1033,674,289,2.0
1034,514,45,4.0
1035,425,546,3.0
1036,145,413,3.0
1037,417,748,4.0
1038,450,315,4.0
1039,665,255,4.0
1040,256,471,5.0
1041,311,491,4.0
1042,574,358,2.0
1043,15,302,4.0
1044,394,1033,3.0
1045,11,12,2.0
1046,815,380,3.0
1047,269,531,5.0
1048,287,476,1.0
1049,43,155,4.0
1050,262,145,1.0
1051,145,331,3.0
1052,128,478,5.0
1053,540,310,4.0
1054,313,849,3.0
1055,79,301,3.0
1056,22,433,3.0
1057,321,7,4.0
1058,130,1046,4.0
1059,387,97,2.0
1060,648,816,1.0
1061,773,354,2.0
1062,104,222,3.0
1063,749,125,5.0
1064,429,546,3.0
1065,760,111,4.0
1066,280,274,5.0
1067,205,286,2.0
1068,152,780,5.0
1069,716,1020,5.0
1070,214,236,5.0
1071,327,211,3.0
1072,271,951,2.0
1073,281,300,4.0
1074,634,762,3.0
1075,407,642,2.0
1076,102,338,2.0
1077,149,1295,3.0
1078,541,527,3.0
1079,493,751,5.0
1080,645,658,4.0
1081,451,319,2.0
1082,466,195,4.0
1083,453,288,4.0
1084,59,484,4.0
1085,303,230,3.0
1086,474,431,4.0
1087,128,652,3.0
1088,308,614,3.0
1089,757,515,5.0
1090,498,484,4.0
1091,883,89,5.0
1092,658,168,3.0
1093,195,558,3.0
1094,267,568,4.0
1095,854,98,4.0
1096,864,780,2.0
1097,805,294,1.0
1098,488,260,2.0
1099,648,385,5.0
1100,405,782,1.0
1101,878,174,3.0
1102,405,1222,1.0
1103,313,180,5.0
1104,378,715,4.0
1105,747,315,4.0
1106,650,501,3.0
1107,727,356,3.0
1108,653,1231,2.0
1109,823,157,5.0
1110,506,233,4.0
1111,543,531,4.0
1112,60,729,4.0
1113,727,747,2.0
1114,796,391,4.0
1115,608,742,4.0
1116,116,1013,3.0
1117,327,26,3.0
1118,634,475,5.0
1119,666,100,4.0
1120,16,735,3.0
1121,316,170,4.0
1122,13,471,1.0
1123,172,220,4.0
1124,453,975,2.0
1125,535,520,4.0
1126,283,194,4.0
1127,453,591,3.0
1128,488,71,3.0
1129,910,307,2.0
1130,899,546,2.0
1131,643,168,5.0
1132,460,293,4.0
1133,505,496,5.0
1134,464,248,5.0
1135,59,187,5.0
1136,270,466,5.0
1137,435,841,2.0
1138,347,324,1.0
1139,248,343,4.0
1140,399,97,4.0
1141,104,340,3.0
1142,243,162,4.0
1143,609,125,4.0
1144,897,25,2.0
1145,429,70,4.0
1146,505,95,4.0
1147,145,185,4.0
1148,389,154,3.0
1149,858,754,4.0
1150,429,568,3.0
1151,889,217,4.0
1152,707,1211,4.0
1153,381,303,3.0
1154,479,288,3.0
1155,84,1033,4.0
1156,151,473,4.0
1157,404,879,3.0
1158,654,284,4.0
1159,49,1009,3.0
1160,643,4,4.0
1161,388,288,5.0
1162,200,609,3.0
1163,693,196,2.0
1164,537,570,2.0
1165,452,25,2.0
1166,405,374,1.0
1167,251,50,5.0
1168,524,127,5.0
1169,181,369,3.0
1170,654,71,3.0
1171,567,306,3.0
1172,197,748,3.0
1173,425,127,4.0
1174,455,213,4.0
1175,523,56,3.0
1176,932,230,4.0
1177,328,623,3.0
1178,91,484,4.0
1179,528,479,4.0
1180,774,1274,1.0
1181,896,127,5.0
1182,106,14,4.0
1183,497,399,4.0
1184,26,288,4.0
1185,409,65,4.0
1186,396,472,5.0
1187,705,419,3.0
1188,767,163,4.0
1189,183,230,5.0
1190,934,657,3.0
1191,896,800,3.0
1192,752,258,3.0
1193,922,1157,2.0
1194,768,117,4.0
1195,233,97,5.0
1196,287,257,4.0
1197,64,31,4.0
1198,363,87,3.0
1199,378,144,4.0
1200,83,1060,3.0
1201,788,483,5.0
1202,326,241,3.0
1203,887,562,5.0
1204,19,4,4.0
1205,883,355,5.0
1206,491,900,5.0
1207,559,257,3.0
1208,455,304,3.0
1209,23,191,3.0
1210,347,685,3.0
1211,535,1170,3.0
1212,643,403,3.0
1213,553,611,5.0
1214,874,302,5.0
1215,197,265,5.0
1216,291,466,5.0
1217,747,1003,1.0
1218,846,1029,1.0
1219,425,424,2.0
1220,222,651,4.0
1221,661,294,4.0
1222,878,100,2.0
1223,816,349,4.0
1224,883,952,3.0
1225,640,175,5.0
1226,875,753,3.0
1227,748,228,3.0
1228,385,127,4.0
1229,755,319,3.0
1230,533,127,5.0
1231,878,153,5.0
1232,452,8,4.0
1233,293,137,3.0
1234,437,705,4.0
1235,603,227,3.0
1236,224,655,4.0
1237,645,427,5.0
1238,543,1014,4.0
1239,393,451,3.0
1240,389,481,5.0
1241,32,628,4.0
1242,642,174,5.0
1243,409,657,3.0
1244,188,742,5.0
1245,648,89,4.0
1246,394,97,4.0
1247,301,554,3.0
1248,880,619,4.0
1249,125,289,5.0
1250,756,603,5.0
1251,262,486,5.0
1252,624,870,4.0
1253,166,315,3.0
1254,742,250,3.0
1255,676,688,1.0
1256,410,312,2.0
1257,425,447,3.0
1258,690,629,1.0
1259,835,50,4.0
1260,116,758,1.0
1261,312,100,4.0
1262,690,148,3.0
1263,577,71,5.0
1264,537,633,3.0
1265,145,3,3.0
1266,70,83,4.0
1267,64,111,4.0
1268,13,260,1.0
1269,402,117,3.0
1270,244,265,4.0
1271,58,645,5.0
1272,495,133,3.0
1273,395,515,4.0
1274,457,218,4.0
1275,544,877,2.0
1276,749,25,4.0
1277,804,685,4.0
1278,504,972,3.0
1279,559,261,3.0
1280,727,928,3.0
1281,943,234,3.0
1282,712,234,2.0
1283,398,208,5.0
1284,324,328,4.0
1285,524,44,4.0
1286,363,631,1.0
1287,405,771,1.0
1288,429,826,3.0
1289,719,66,3.0
1290,887,1033,4.0
1291,347,660,2.0
1292,37,273,3.0
1293,7,429,5.0
1294,835,509,4.0
1295,604,447,4.0
1296,201,682,3.0
1297,551,117,5.0
1298,151,31,3.0
1299,286,336,5.0
1300,934,674,4.0
1301,555,13,5.0
1302,479,748,3.0
1303,484,50,5.0
1304,818,269,3.0
1305,881,480,4.0
1306,313,194,4.0
1307,660,3,1.0
1308,318,628,4.0
1309,559,515,4.0
1310,393,651,4.0
1311,62,176,5.0
1312,215,218,3.0
1313,233,129,3.0
1314,715,1047,3.0
1315,449,288,3.0
1316,234,7,2.0
1317,398,993,3.0
1318,928,114,5.0
1319,10,100,5.0
1320,795,167,3.0
1321,94,561,3.0
1322,560,93,3.0
1323,339,484,5.0
1324,234,591,3.0
1325,644,307,4.0
1326,721,879,4.0
1327,455,281,3.0
1328,479,295,1.0
1329,363,256,3.0
1330,457,276,4.0
1331,468,126,3.0
1332,450,1435,4.0
1333,823,1070,4.0
1334,878,535,1.0
1335,798,1023,3.0
1336,563,50,5.0
1337,232,127,3.0
1338,557,299,4.0
1339,517,748,4.0
1340,354,286,4.0
1341,389,785,3.0
1342,92,425,4.0
1343,665,117,4.0
1344,328,1107,3.0
1345,896,631,2.0
1346,897,864,4.0
1347,548,118,5.0
1348,378,164,4.0
1349,635,301,3.0
1350,731,215,5.0
